 
add-none,4,100000,800000,15131037,18,-11855
add-none,4,1000000,8000000,112606623,14,-603188
add-none,8,100,1600,386519,241,0
add-none,8,1000,16000,448425,28,-170
add-none,8,10000,160000,2668939,16,-6975
add-none,8,100000,1600000,25352047,15,-63245
add-none,8,1000000,16000000,272482018,17,-604674
add-yield-none,1,100,200,243303,1216,0
add-yield-none,1,1000,2000,1654431,827,0
add-yield-none,1,10000,20000,41328585,2066,0
add-yield-none,1,100000,200000,397284734,1986,0
add-yield-none,1,1000000,2000000,6170333623,3085,0
add-yield-none,2,100,400,8323129,20807,82
add-yield-none,2,1000,4000,16044237,4011,16
add-yield-none,2,10000,40000,193456329,4836,-81
add-yield-none,2,100000,400000,1274218560,3185,-33514
add-yield-none,2,1000000,4000000,2304254873,576,-109195
add-yield-none,4,100,800,2431738,3039,0
add-yield-none,4,1000,8000,1784789,223,-168
add-yield-none,4,10000,80000,17865841,223,-1933
add-yield-none,4,100000,800000,178176784,222,-39965
add-yield-none,4,1000000,8000000,1508108368,188,-35183
add-yield-none,8,100,1600,500792,312,162
add-yield-none,8,1000,16000,1941996,121,168
add-yield-none,8,10000,160000,18879920,117,925
add-yield-none,8,100000,1600000,174893125,109,-962
add-yield-none,8,1000000,16000000,1723395719,107,-74679
add-yield-m,2,10000,40000,45300271,1132,0
add-yield-m,4,10000,80000,117381282,1467,0
add-yield-m,8,10000,160000,251028628,1568,0
add-yield-m,12,10000,240000,403302641,1680,0
add-yield-c,2,10000,40000,28867910,721,0
add-yield-c,4,10000,80000,63307754,791,0
add-yield-c,8,10000,160000,125848873,786,0
add-yield-c,12,10000,240000,206315658,859,0
add-yield-s,2,10000,40000,29248265,731,0
add-yield-s,4,10000,80000,94747440,1184,0
add-yield-s,8,1000,16000,19851245,1240,0
add-yield-s,12,1000,24000,42570724,1773,0
add-m,1,10000,20000,763328,38,0
add-m,2,10000,40000,2821340,70,0
add-m,4,10000,80000,14623278,182,0
add-m,8,10000,160000,37684412,235,0
add-m,12,10000,240000,53483781,222,0
add-c,1,10000,20000,518019,25,0
add-c,2,10000,40000,2211369,55,0
add-c,4,10000,80000,6885985,86,0
add-c,8,10000,160000,15252113,95,0
add-c,12,10000,240000,25172317,104,0
add-s,1,10000,20000,373029,18,0
add-s,2,10000,40000,3050888,76,0
add-s,4,10000,80000,15634452,195,0
add-s,8,10000,160000,56883309,355,0
add-s,12,10000,240000,133787150,557,0
add-none,2,100,400,703084,1757,0
add-none,2,1000,4000,562222,140,0
add-none,2,10000,40000,958930,23,-3238
add-none,2,100000,400000,6044234,15,-30435
add-none,4,100,800,760715,950,0
add-none,4,1000,8000,414869,51,41
add-none,4,10000,80000,1499143,18,-5481
add-none,4,100000,800000,13798854,17,-8984
add-none,8,100,1600,373117,233,0
add-none,8,1000,16000,400809,25,-120
add-none,8,10000,160000,2620255,16,-8295
add-none,8,100000,1600000,26141251,16,-32468
add-none,12,100,2400,2196562,915,0
add-none,12,1000,24000,2484089,103,0
add-none,12,10000,240000,4575234,19,-695
add-none,12,100000,2400000,42475455,17,-13822
add-yield-none,2,10,40,735127,18378,2
add-yield-none,4,10,80,731728,9146,0
add-yield-none,8,10,160,2539320,15870,12
add-yield-none,12,10,240,2112456,8801,0
add-yield-none,2,20,80,824786,10309,0
add-yield-none,4,20,160,1224950,7655,18
add-yield-none,8,20,320,1767891,5524,47
add-yield-none,12,20,480,2947923,6141,42
add-yield-none,2,40,160,1172677,7329,14
add-yield-none,4,40,320,1447475,4523,30
add-yield-none,8,40,640,2307573,3605,69
add-yield-none,12,40,960,3204524,3338,148
add-yield-none,2,80,320,1758659,5495,18
add-yield-none,4,80,640,2155074,3367,64
add-yield-none,8,80,1280,425498,332,167
add-yield-none,12,80,1920,486356,253,101
add-yield-none,2,100,400,349045,872,39
add-yield-none,4,100,800,362763,453,90
add-yield-none,8,100,1600,490733,306,173
add-yield-none,12,100,2400,546361,227,119
add-yield-none,2,1000,4000,1622675,405,2
add-yield-none,4,1000,8000,1704396,213,88
add-yield-none,8,1000,16000,1920654,120,156
add-yield-none,12,1000,24000,2482225,103,236
add-yield-none,2,10000,40000,14999935,374,-63
add-yield-none,4,10000,80000,15347531,191,0
add-yield-none,8,10000,160000,17318494,108,123
add-yield-none,12,10000,240000,22851233,95,31
add-yield-none,2,100000,400000,149890205,374,545
add-yield-none,4,100000,800000,149246432,186,-1038
add-yield-none,8,100000,1600000,165510035,103,31
add-yield-none,12,100000,2400000,215448343,89,1783
add-none,1,100,200,217912,1089,0
add-none,1,1000,2000,159505,79,0
add-none,1,10000,20000,284750,14,0
add-none,1,100000,200000,1501102,7,0
add-none,1,1000000,2000000,13329005,6,0
add-none,2,100,400,176348,440,0
add-none,2,1000,4000,146005,36,0
add-none,2,10000,40000,654309,16,-160
add-none,2,100000,400000,5326327,13,-5137
add-none,2,1000000,4000000,41736390,10,-343537
add-none,4,100,800,206714,258,0
add-none,4,1000,8000,237107,29,-581
add-none,4,10000,80000,1258265,15,-559
add-none,4,100000,800000,10310958,12,-53486
add-none,4,1000000,8000000,101808428,12,-613789
add-none,8,100,1600,340160,212,0
add-none,8,1000,16000,406446,25,1676
add-none,8,10000,160000,2228448,13,-550
add-none,8,100000,1600000,18801583,11,-28788
add-none,8,1000000,16000000,208990225,13,-440392
add-yield-none,1,100,200,279670,1398,0
add-yield-none,1,1000,2000,1597068,798,0
add-yield-none,1,10000,20000,12875045,643,0
add-yield-none,1,100000,200000,125294913,626,0
add-yield-none,1,1000000,2000000,1224413567,612,0
add-yield-none,2,100,400,316008,790,8
add-yield-none,2,1000,4000,1539904,384,25
add-yield-none,2,10000,40000,13481751,337,-259
add-yield-none,2,100000,400000,141249911,353,223
add-yield-none,2,1000000,4000000,1304634113,326,-10299
add-yield-none,4,100,800,357204,446,64
add-yield-none,4,1000,8000,1710429,213,55
add-yield-none,4,10000,80000,14651349,183,29
add-yield-none,4,100000,800000,148457191,185,1110
add-yield-none,4,1000000,8000000,1447917730,180,-16190
add-yield-none,8,100,1600,485103,303,135
add-yield-none,8,1000,16000,1963272,122,127
add-yield-none,8,10000,160000,17269723,107,0
add-yield-none,8,100000,1600000,163966762,102,130
add-yield-none,8,1000000,16000000,1640862329,102,-42858
add-yield-m,2,10000,40000,53966924,1349,0
add-yield-m,4,10000,80000,120947907,1511,0
add-yield-m,8,10000,160000,261672165,1635,0
add-yield-m,12,10000,240000,411145793,1713,0
add-yield-c,2,10000,40000,26911940,672,0
add-yield-c,4,10000,80000,60170033,752,0
add-yield-c,8,10000,160000,124371295,777,0
add-yield-c,12,10000,240000,184786771,769,0
add-yield-s,2,10000,40000,26748777,668,0
add-yield-s,4,10000,80000,65889608,823,0
add-yield-s,8,1000,16000,20820983,1301,0
add-yield-s,12,1000,24000,46996834,1958,0
add-m,1,10000,20000,781055,39,0
add-m,2,10000,40000,7139932,178,0
add-m,4,10000,80000,14480607,181,0
add-m,8,10000,160000,36865252,230,0
add-m,12,10000,240000,50453750,210,0
add-c,1,10000,20000,566666,28,0
add-c,2,10000,40000,4236152,105,0
add-c,4,10000,80000,9591112,119,0
add-c,8,10000,160000,19028605,118,0
add-c,12,10000,240000,21315838,88,0
add-s,1,10000,20000,369050,18,0
add-s,2,10000,40000,4751334,118,0
add-s,4,10000,80000,16559432,206,0
add-s,8,10000,160000,58397341,364,0
add-s,12,10000,240000,116419568,485,0
